VBAK_VBELN,VBAK_VKORG,VBAK_ERDAT,VBAK_VDATU,VBEP_EDATU,VBAP_POSNR,VBAP_ARKTX,VBAP_KWMENG,VBAP_MATNR,LIKP-VBELN,LIKP_WADAT_IST,LIPS_POSNR,LIPS_VGBEL,LIPS_LFIMG
424487,1,20230417,20230818,20230804,10,D9559012100000-ISOL-UNIT 4RJ CRD-VU,"120,000",70745488,80390987,20230814,10,424487,"120,000"
424519,1,20230417,20230809,20230809,40,Z043H0101110-DEU-B,"1,000",54375821,80391150,20230816,10,424519,"1,000"
424592,1,20230417,20230817,20230807,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391305,20230817,40,424592,"4,000"
424592,1,20230417,20230817,20230807,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391305,20230817,30,424592,"10,000"
424592,1,20230417,20230817,20230807,20,Z043H0101110-DEU-B,"4,000",54375821,80391305,20230817,20,424592,"4,000"
424592,1,20230417,20230817,20230807,10,Z033H0003112-DEU A,"10,000",51336346,80391305,20230817,10,424592,"10,000"
424593,1,20230417,20230817,20230807,20,Z043H0101110-DEU-B,"1,000",54375821,80391306,20230817,20,424593,"1,000"
424593,1,20230417,20230817,20230807,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391306,20230817,30,424593,"8,000"
424593,1,20230417,20230817,20230807,10,Z033H0003112-DEU A,"6,000",51336346,80391306,20230817,10,424593,"6,000"
424594,1,20230417,20230817,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391307,20230817,10,424594,"1,000"
424595,1,20230417,20230817,20230807,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391308,20230817,10,424595,"1,000"
424627,2,20230417,20230711,20230717,10,Z280H1050013-FRONTPL. PEPPEL,"10,000",50747683,80391349,0,10,424627,"10,000"
425318,1,20230426,20230525,20230815,10,Z043H0100110-DEU-B,"30,000",53935787,80390895,20230815,10,425318,"20,000"
425318,1,20230426,20230525,20230525,10,Z043H0100110-DEU-B,"30,000",53935787,80390895,20230815,10,425318,"20,000"
425369,1,20230426,20230601,20230620,20,7001 107 00544-MP-FAP Blower,"20,000",52719406,80391028,20230815,10,425369,"10,000"
425369,1,20230426,20230601,20230719,20,7001 107 00544-MP-FAP Blower,"20,000",52719406,80391028,20230815,10,425369,"10,000"
425404,1,20230427,20230815,20230804,10,Z340H1000999-CLOSING CAP INDIV.AIR,"6,000",90528190,80390993,20230815,10,425404,"6,000"
425529,1,20230502,20230817,20230808,10,D925-90364-006-SWITCH PANEL 2064VU,"15,000",77195084,80390988,20230815,10,425529,"15,000"
425531,1,20230502,20230816,20230807,10,Z365H0310321-SENSOR SWITCH,"5,000",51759497,80390986,20230814,10,425531,"5,000"
425551,1,20230502,20230806,20230822,10,Z014H000333B-CIDS DIRECTOR,"5,000",51643115,80391260,0,10,425551,"5,000"
425791,2,20230505,20230801,20230801,20,Z276H3002EM4-CABLE SPLITTER EMB-4,"2,000",54038034,80391359,0,20,425791,"2,000"
425791,2,20230505,20230801,20230801,10,Z270H3292004-ISPC-TO-ACOU4 040,"9,000",53309775,80391359,0,10,425791,"9,000"
425791,2,20230505,20230801,20230801,30,Z280H3715407-PCP IN USE IND,"4,000",53309937,80391359,0,30,425791,"4,000"
425794,2,20230505,20230725,20230725,21,Z270H3292004-ISPC-TO-ACOU4 040,"2,000",53309775,80391358,20230818,10,425794,"2,000"
425851,1,20230508,20230818,20230728,10,Z111H0040131-AIP,"1,000",53363797,80391379,20230817,10,425851,"1,000"
425852,1,20230508,20230818,20230728,10,Z111H0040131-AIP,"1,000",53363797,80391380,20230817,10,425852,"1,000"
425853,1,20230508,20230818,20230728,40,Z054H00M5010-CIDS CAM,"1,000",54501320,80391378,20230817,30,425853,"1,000"
425853,1,20230508,20230818,20230728,30,Z145H005R120-MPFAP,"1,000",53635470,80391378,20230817,20,425853,"1,000"
425853,1,20230508,20230818,20230728,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391378,20230817,10,425853,"1,000"
425854,1,20230508,20230818,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391376,20230817,10,425854,"1,000"
425855,1,20230508,20230818,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391377,20230817,10,425855,"1,000"
425856,1,20230508,20230818,20230728,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391381,20230817,10,425856,"1,000"
425857,1,20230508,20230818,20230728,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391382,20230817,10,425857,"1,000"
425862,1,20230508,20230816,20230807,10,Z111H0040131-AIP,"1,000",53363797,80391167,20230816,10,425862,"1,000"
425863,1,20230508,20230816,20230807,50,Z163H0000320-I-PRAM,"1,000",54173975,80391166,20230816,40,425863,"1,000"
425863,1,20230508,20230816,20230807,40,Z054H008K100-CIDS CAM,"1,000",54498019,80391166,20230816,30,425863,"1,000"
425863,1,20230508,20230816,20230807,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391166,20230816,10,425863,"1,000"
425863,1,20230508,20230816,20230807,30,Z145H045R120-MP-FAP,"1,000",53502930,80391166,20230816,20,425863,"1,000"
425864,1,20230508,20230816,20230807,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391164,20230816,10,425864,"1,000"
425865,1,20230508,20230816,20230807,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391165,20230816,10,425865,"1,000"
425867,1,20230508,20230816,20230807,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391169,20230816,10,425867,"1,000"
425868,1,20230508,20230816,20230807,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391170,20230816,10,425868,"1,000"
425870,1,20230508,20230818,20230807,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391293,20230816,10,425870,"1,000"
425870,1,20230508,20230818,20230807,20,Z120H052730B-AAP,"1,000",51360446,80391293,20230816,20,425870,"1,000"
425874,1,20230508,20230818,20230807,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391294,20230816,10,425874,"1,000"
425876,1,20230508,20230818,20230807,30,Z145H005L120-MP-FAP,"1,000",53502898,80391292,20230816,30,425876,"1,000"
425876,1,20230508,20230818,20230807,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391292,20230816,20,425876,"1,000"
425876,1,20230508,20230818,20230807,10,Z054H003M590-CIDS CAM,"1,000",54479427,80391292,20230816,10,425876,"1,000"
425878,1,20230508,20230818,20230807,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391290,20230816,10,425878,"1,000"
425879,1,20230508,20230818,20230807,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391291,20230816,10,425879,"1,000"
425895,1,20230508,20230810,20230814,50,Z054H000K392-CIDS CAM,"1,000",54606034,80391206,20230816,10,425895,"1,000"
425913,1,20230509,20230822,20230813,10,Z365H0200321-SENSOR SWITCH,"10,000",51759491,80391510,0,10,425913,"10,000"
425914,1,20230509,20230822,20230813,10,Z365H0520321-SENSOR SWITCH,"1,000",54091537,80391509,0,10,425914,"1,000"
425989,1,20230509,20230622,20230815,20,Z133H053E51E-FAP,"1,000",52848843,80390983,20230815,10,425989,"1,000"
426048,1,20230509,20230811,20230802,10,Z111H0040131-AIP,"1,000",53363797,80391051,20230815,10,426048,"1,000"
426050,1,20230509,20230811,20230802,50,Z163H0000320-I-PRAM,"1,000",54173975,80391055,20230815,40,426050,"1,000"
426050,1,20230509,20230811,20230802,40,Z054H009V050-CIDS CAM,"1,000",54461767,80391055,20230815,30,426050,"1,000"
426050,1,20230509,20230811,20230802,30,Z145H005V120-MP-FAP,"1,000",53511181,80391055,20230815,20,426050,"1,000"
426050,1,20230509,20230811,20230802,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391055,20230815,10,426050,"1,000"
426051,1,20230509,20230811,20230802,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391048,20230815,10,426051,"1,000"
426052,1,20230509,20230811,20230802,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391049,20230815,10,426052,"1,000"
426054,1,20230509,20230811,20230802,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391053,20230815,10,426054,"1,000"
426055,1,20230509,20230811,20230802,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391052,20230815,10,426055,"1,000"
426073,1,20230509,20230807,20230814,50,Z054H000K392-CIDS CAM,"1,000",54606034,80391207,20230816,10,426073,"1,000"
426163,2,20230510,20230821,20230821,10,Z273H0000169-PROGRAMMING MODULE,"9,000",53342749,80391365,0,10,426163,"9,000"
426177,2,20230510,20230828,20230821,10,Z932H0000110-ADU,"4,000",52053278,80390608,0,10,426177,"4,000"
426246,2,20230511,20230816,20230816,20,Z931H0000110-CDSS CAMERA 1,"2,000",52053269,80390622,20230816,10,426246,"2,000"
426453,1,20230515,20230816,20230804,10,Z111H0040131-AIP,"1,000",53363797,80391161,20230816,10,426453,"1,000"
426454,1,20230515,20230816,20230804,10,Z111H0040131-AIP,"1,000",53363797,80391160,20230816,10,426454,"1,000"
426455,1,20230515,20230816,20230804,40,Z054H006E174-CIDS CAM,"1,000",54571750,80391159,20230816,30,426455,"1,000"
426455,1,20230515,20230816,20230804,30,Z145HA452120-MP-FAP,"1,000",54375818,80391159,20230816,20,426455,"1,000"
426455,1,20230515,20230816,20230804,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391159,20230816,10,426455,"1,000"
426456,1,20230515,20230816,20230804,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391157,20230816,10,426456,"1,000"
426457,1,20230515,20230816,20230804,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391158,20230816,10,426457,"1,000"
426458,1,20230515,20230816,20230804,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391162,20230816,10,426458,"1,000"
426459,1,20230515,20230816,20230804,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391163,20230816,10,426459,"1,000"
426509,1,20230515,20230808,20230728,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391077,20230815,10,426509,"1,000"
426510,1,20230515,20230808,20230728,20,Z120H05Y030B-AAP,"1,000",53346594,80391080,20230815,20,426510,"1,000"
426510,1,20230515,20230808,20230728,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391080,20230815,10,426510,"1,000"
426512,1,20230515,20230808,20230728,40,Z054H0066360-CIDS CAM,"1,000",54584418,80391076,20230815,30,426512,"1,000"
426512,1,20230515,20230808,20230728,30,Z145H0053120-MP-FAP,"1,000",53502881,80391076,20230815,20,426512,"1,000"
426512,1,20230515,20230808,20230728,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391076,20230815,10,426512,"1,000"
426513,1,20230515,20230815,20230808,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391078,20230815,10,426513,"1,000"
426514,1,20230515,20230815,20230808,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391079,20230815,10,426514,"1,000"
426520,1,20230515,20230815,20230804,10,Z111H0040131-AIP,"1,000",53363797,80391067,20230815,10,426520,"1,000"
426521,1,20230515,20230815,20230804,10,Z111H0040131-AIP,"1,000",53363797,80391064,20230815,10,426521,"1,000"
426522,1,20230515,20230815,20230804,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391068,20230815,10,426522,"1,000"
426522,1,20230515,20230815,20230804,30,Z145H005R120-MPFAP,"1,000",53635470,80391068,20230815,20,426522,"1,000"
426522,1,20230515,20230815,20230804,40,Z054H005B270-CIDS CAM,"1,000",54482160,80391068,20230815,30,426522,"1,000"
426523,1,20230515,20230815,20230804,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391062,20230815,10,426523,"1,000"
426524,1,20230515,20230815,20230804,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391063,20230815,10,426524,"1,000"
426525,1,20230515,20230815,20230804,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391065,20230815,10,426525,"1,000"
426526,1,20230515,20230815,20230804,10,Z365H0200321-SENSOR SWITCH,"1,000",51759491,80391066,20230815,10,426526,"1,000"
426534,1,20230515,20230822,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391497,0,10,426534,"1,000"
426535,1,20230515,20230822,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391498,0,10,426535,"1,000"
426537,1,20230515,20230822,20230809,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391501,0,10,426537,"1,000"
426538,1,20230515,20230822,20230809,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391500,0,10,426538,"1,000"
426538,1,20230515,20230822,20230809,20,Z120H05Y830B-AAP,"1,000",53617368,80391500,0,20,426538,"1,000"
426539,1,20230515,20230822,20230809,40,Z054H00E2051-CIDS CAM,"1,000",54420308,80391499,0,30,426539,"1,000"
426539,1,20230515,20230822,20230809,30,Z145H0052120-MP-FAP,"1,000",53502870,80391499,0,20,426539,"1,000"
426539,1,20230515,20230822,20230809,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391499,0,10,426539,"1,000"
426539,1,20230515,20230822,20230809,50,Z163H0000103-IPRAM,"1,000",51310700,80391499,0,40,426539,"1,000"
426548,2,20230515,20230904,20230828,10,Z934H3502890-CDSS Cable,"2,000",54244059,80391422,0,10,426548,"2,000"
426591,2,20230516,20230907,20230828,40,Z280H3071000-USB OU 2A,"12,000",52773637,80391355,0,40,426591,"12,000"
426591,2,20230516,20230907,20230828,60,Z280H3626518-USB EXTENSION CABLE,"8,000",52365866,80391355,0,60,426591,"8,000"
426591,2,20230516,20230907,20230828,70,Z276H3002019-ISPS DC J3 CABLE SPLI,"4,000",52566792,80391355,0,70,426591,"4,000"
426591,2,20230516,20230907,20230828,20,Z280H1500000-INDICATOR LIGHT,"70,000",88819748,80391355,0,20,426591,"70,000"
426591,2,20230516,20230907,20230828,80,Z240H3221018-SIB-ISPC-CABLE 180,"1,000",51040933,80391355,0,80,426591,"1,000"
426591,2,20230516,20230907,20230828,90,Z280H3072000-USB OU Double 2A,"130,000",53208748,80391355,0,90,426591,"130,000"
426591,2,20230516,20230907,20230828,10,M83723/60-214AN-COVER,"4,000",87700470,80391355,0,10,426591,"4,000"
426591,2,20230516,20230907,20230828,30,Z276H0000110-ISPS DC,"70,000",52702399,80391355,0,30,426591,"70,000"
426591,2,20230516,20230907,20230828,100,Z276H3002313-CABLE SPLIT. RECARO 3,"60,000",53492427,80391355,0,100,426591,"60,000"
426591,2,20230516,20230907,20230828,50,Z280H1070014-FROPLA GREY 21,"12,000",52448052,80391355,0,50,426591,"12,000"
426591,2,20230516,20230907,20230828,140,Z280H1073014-FROPLA GREY 21,"130,000",53070103,80391355,0,140,426591,"130,000"
426591,2,20230516,20230907,20230828,150,Z276H3003113-CABLE SPLIT. RECARO 4,"2,000",53492429,80391355,0,150,426591,"2,000"
426591,2,20230516,20230907,20230828,130,Z276H3002107-CABLE SPLIT. RECARO 1,"2,000",53492423,80391355,0,130,426591,"2,000"
426591,2,20230516,20230907,20230828,120,Z240H3221017-SIB-ISPC-CABLE 170,"1,000",51040932,80391355,0,120,426591,"1,000"
426591,2,20230516,20230907,20230828,110,Z276H3002209-CABLE SPLIT. RECARO 2,"2,000",53492425,80391355,0,110,426591,"2,000"
426633,2,20230517,20230701,20230817,10,Z499H000090D-MBDVD ALNA,"5,000",53675578,80391248,20230817,10,426633,"5,000"
426639,1,20230517,20230821,20230821,10,Z050H4001110-CIDS CAM UNPROGRAMMED,"2,000",82707964,80391124,0,10,426639,"2,000"
426649,2,20230517,20230623,20230815,10,Z451H0600110-HESU G2 SSD,"4,000",53476460,80390783,20230815,10,426649,"4,000"
426692,1,20230522,20230815,20230804,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391082,20230815,10,426692,"1,000"
426693,1,20230522,20230815,20230804,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391081,20230815,10,426693,"1,000"
426694,1,20230522,20230815,20230804,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391083,20230815,30,426694,"8,000"
426694,1,20230522,20230815,20230804,10,Z033H0003112-DEU A,"6,000",51336346,80391083,20230815,10,426694,"6,000"
426694,1,20230522,20230815,20230804,20,Z043H0101110-DEU-B,"1,000",54375821,80391083,20230815,20,426694,"1,000"
426695,1,20230522,20230815,20230804,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391084,20230815,40,426695,"4,000"
426695,1,20230522,20230815,20230804,10,Z033H0003112-DEU A,"10,000",51336346,80391084,20230815,10,426695,"10,000"
426695,1,20230522,20230815,20230804,20,Z043H0101110-DEU-B,"4,000",54375821,80391084,20230815,20,426695,"4,000"
426695,1,20230522,20230815,20230804,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80391084,20230815,30,426695,"10,000"
426747,1,20230522,20230818,20230809,20,Z111H0040131-AIP,"1,000",53363797,80391394,20230817,10,426747,"1,000"
426749,1,20230522,20230818,20230814,40,Z054H000K392-CIDS CAM,"1,000",54606034,80391393,20230817,30,426749,"1,000"
426749,1,20230522,20230818,20230809,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391393,20230817,10,426749,"1,000"
426749,1,20230522,20230818,20230809,30,Z145H045R120-MP-FAP,"1,000",53502930,80391393,20230817,20,426749,"1,000"
426750,1,20230522,20230818,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391391,20230817,10,426750,"1,000"
426751,1,20230522,20230818,20230809,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391392,20230817,10,426751,"1,000"
426752,1,20230522,20230818,20230809,20,Z111H0040131-AIP,"1,000",53363797,80391395,20230817,10,426752,"1,000"
426755,1,20230522,20230821,20230810,20,Z120H056630B-AAP,"1,000",51597650,80391484,0,20,426755,"1,000"
426755,1,20230522,20230821,20230810,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391484,0,10,426755,"1,000"
426756,1,20230522,20230821,20230810,40,Z054H000B151-CIDS CAM,"1,000",54608485,80391483,0,30,426756,"1,000"
426756,1,20230522,20230821,20230810,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391483,0,10,426756,"1,000"
426756,1,20230522,20230821,20230810,30,Z145H0053120-MP-FAP,"1,000",53502881,80391483,0,20,426756,"1,000"
426757,1,20230522,20230821,20230810,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391481,0,10,426757,"1,000"
426758,1,20230522,20230821,20230810,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391482,0,10,426758,"1,000"
426760,1,20230522,20230821,20230810,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391485,0,10,426760,"1,000"
426795,1,20230522,20230821,20230809,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391496,0,10,426795,"1,000"
426797,1,20230522,20230821,20230809,10,Z351H0000110-STA-PISA SA EC,"1,000",50528250,80391495,0,10,426797,"1,000"
426798,1,20230522,20230821,20230809,20,Z043H0101110-DEU-B,"1,000",54375821,80391492,0,20,426798,"1,000"
426798,1,20230522,20230821,20230809,10,Z033H0003112-DEU A,"4,000",51336346,80391492,0,10,426798,"4,000"
426798,1,20230522,20230821,20230809,30,Z233H0000110-DEU CONNECTION BOX,"6,000",86910748,80391492,0,30,426798,"6,000"
426799,1,20230522,20230821,20230809,20,Z043H0101110-DEU-B,"3,000",54375821,80391494,0,20,426799,"3,000"
426799,1,20230522,20230821,20230809,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80391494,0,30,426799,"8,000"
426799,1,20230522,20230821,20230809,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80391494,0,40,426799,"4,000"
426799,1,20230522,20230821,20230809,10,Z033H0003112-DEU A,"8,000",51336346,80391494,0,10,426799,"8,000"
426889,1,20230523,20230602,20240824,10,Z550H0020020-PNL-460-2,"3,000",94979242,80391475,0,10,426889,"3,000"
426906,2,20230523,20230822,20230822,10,Z280H3078149-RPO 5pin-490,"10,000",54007316,80390621,0,10,426906,"10,000"
426906,2,20230523,20230822,20230822,30,Z280H1050000-FRONTPLATE BLACK,"20,000",50747674,80390621,0,30,426906,"20,000"
426906,2,20230523,20230822,20230822,20,Z280H1040019-FRONTPL. BLUE GREY,"15,000",93680170,80390621,0,20,426906,"15,000"
427002,1,20230525,20230526,20230526,10,Z054H600E930-CIDS CAM,"1,000",54573140,80386487,0,10,427002,0
427004,2,20230525,20230818,20230818,10,Z285H0122110-ISPC 2  100W  DOUBLE,"3,000",93441133,80391354,0,10,427004,"3,000"
427013,2,20230525,20230821,20230821,10,Z280H3080000-Combined AC/USB OU,"45,000",53333836,80391364,0,10,427013,"45,000"
427014,1,20230525,20230822,20230811,10,Z590H1001099-RAIL CLIP,"150,000",94980410,80391345,20230818,10,427014,"150,000"
427016,2,20230525,20230821,20230821,10,Z270H3292006-ISPC-TO-ACOU4 060,"5,000",53309777,80391348,0,10,427016,"5,000"
427091,1,20230526,20230821,20230811,20,Z120H059330B-AAP,"1,000",53231824,80391489,0,20,427091,"1,000"
427091,1,20230526,20230821,20230811,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391489,0,10,427091,"1,000"
427092,1,20230526,20230821,20230811,20,Z064H010036D-CIDS OBRM,"1,000",54393720,80391488,0,10,427092,"1,000"
427092,1,20230526,20230821,20230811,30,Z145H0052120-MP-FAP,"1,000",53502870,80391488,0,20,427092,"1,000"
427092,1,20230526,20230821,20230811,40,Z054H004E110-CIDS CAM,"1,000",54058901,80391488,0,30,427092,"1,000"
427093,1,20230526,20230821,20230811,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391486,0,10,427093,"1,000"
427094,1,20230526,20230821,20230811,10,Z014H010035C-CIDS DIRECTOR,"1,000",54395016,80391487,0,10,427094,"1,000"
427095,1,20230526,20230821,20230811,10,Z111H0037131-CIDS ATTND.INDICAT.PNL.,"1,000",90018930,80391490,0,10,427095,"1,000"
427119,1,20230526,20230821,20230811,10,D925-90062-010-SWITCH-PANEL 2062VU,"14,000",53702794,80391346,20230817,10,427119,"14,000"
427128,2,20230526,20230823,20230816,10,Z285H0320111-ISPC PLUS,"2,000",50999192,80390613,20230816,10,427128,"2,000"
427237,2,20230530,20230821,20230821,10,"Z280H1500114-IND.LED W.HOLDER,GREY21","53,000",87933040,80390788,0,10,427237,"53,000"
427258,2,20230531,20230828,20230821,10,ADX2D4444200K90-SW ALNA Parameter,"1,000",54481859,80390609,0,10,427258,"1,000"
427269,2,20230531,20230825,20230818,10,Z461H0001110-RX Antenna,"6,000",53842216,80391276,20230817,10,427269,"6,000"
427272,2,20230531,20230828,20230821,10,ADX2244442000D9-SW ALNA Parameter,"1,000",54582863,80391235,0,10,427272,"1,000"
427276,2,20230601,20230820,20230820,20,Z280H3080000-Combined AC/USB OU,"10,000",53333836,80391363,0,20,427276,"10,000"
427276,2,20230601,20230820,20230820,10,Z280H1080004-FROPLA DARKBLUE,"10,000",53253050,80391363,0,10,427276,"10,000"
427302,2,20230601,20230815,20230815,10,Z240H3321017-SIB-ISPC-CABLE 170,"1,000",51041976,80390306,20230815,10,427302,"1,000"
427330,2,20230601,20230830,20230823,10,Z931H0000110-CDSS CAMERA 1,"2,000",52053269,80391284,0,10,427330,"2,000"
427330,2,20230601,20230830,20230830,20,Z931H0000110-CDSS CAMERA 1,"3,000",52053269,80391423,0,10,427330,"3,000"
427352,2,20230601,20230825,20230825,20,Z280H1080013-FROPLA PEBBLE,"10,000",53253054,80391277,0,10,427352,"10,000"
427355,2,20230601,20230830,20230830,10,Z280H3080010-COMBINED AC/USB OU,"9,000",53333837,80391280,0,10,427355,"9,000"
427453,2,20230602,20230825,20230825,20,Z240HD251006-ESIB-TO-ISPC FF 060,"10,000",53863559,80391179,0,20,427453,"10,000"
427453,2,20230602,20230825,20230825,10,Z240HD261007-ESIB-TO-ISPC FM 070,"10,000",53864371,80391179,0,10,427453,"10,000"
427645,1,20230606,20230816,20230807,10,Z111H0040131-AIP,"1,000",53363797,80391168,20230816,10,427645,"1,000"
427655,2,20230606,20231226,20230821,20,Z270H3291014-ISPC TO ACOU4 140,"1,000",51497331,80391461,0,10,427655,"1,000"
427667,1,20230607,20230621,20230621,20,7001 107 00544-MP-FAP Blower,"50,000",52719406,80391035,20230814,20,427667,"20,000"
427676,2,20230607,20230515,20230809,10,ADX204444200G91-SW ALNA Parameter,"13,000",54570241,80390941,20230816,10,427676,"13,000"
427697,1,20230607,20230821,20230810,10,Z365H0310321-SENSOR SWITCH,"2,000",51759497,80391259,20230817,10,427697,"2,000"
427698,1,20230607,20230816,20230809,10,Z365H0110321-SENSOR SWITCH,"1,000",51759489,80391107,20230816,10,427698,"1,000"
427817,2,20230608,20230714,20230707,10,Z420H0301110-CWLU3,"8,000",54324834,80390985,20230816,10,427817,"8,000"
427868,1,20230609,20230817,20230804,10,D9559012100000-ISOL-UNIT 4RJ CRD-VU,"120,000",70745488,80391214,20230817,10,427868,"120,000"
427979,1,20230612,20230809,20230809,40,Z043H0101110-DEU-B,"1,000",54375821,80391522,0,10,427979,"1,000"
427979,1,20230612,20230809,20230727,10,Z033H0003112-DEU A,"6,000",51336346,80390928,20230814,10,427979,"6,000"
427979,1,20230612,20230809,20230727,20,Z043H0101110-DEU-B,"1,000",54375821,80390928,20230814,20,427979,"1,000"
427979,1,20230612,20230809,20230727,30,Z233H0000110-DEU CONNECTION BOX,"8,000",86910748,80390928,20230814,30,427979,"8,000"
427980,1,20230612,20230809,20230727,40,Z233H0010110-DEU TERMINATION BOX,"4,000",86910802,80390926,20230814,40,427980,"4,000"
427980,1,20230612,20230809,20230727,10,Z033H0003112-DEU A,"10,000",51336346,80390926,20230814,10,427980,"10,000"
427980,1,20230612,20230809,20230727,20,Z043H0101110-DEU-B,"4,000",54375821,80390926,20230814,20,427980,"4,000"
427980,1,20230612,20230809,20230727,30,Z233H0000110-DEU CONNECTION BOX,"10,000",86910748,80390926,20230814,30,427980,"10,000"
427991,1,20230612,20230824,20230822,10,Z312H2000110-PSU PISA SA,"20,000",89307031,80390889,0,10,427991,"20,000"
428090,1,20230613,20230724,20230728,20,ECEV1VA470P-CAPCITOR ELECTROLYTIC,"152,000",50275383,80390871,20230816,10,428090,"152,000"
428090,1,20230613,20230724,20230724,30,Z030H2207110-DEU A-PLATINE,"2,000",52855123,80390871,20230816,20,428090,"2,000"
428159,1,20230614,20230815,20230718,10,Z941H0001114-LCU A400M,"1,000",54490557,80391087,20230814,10,428159,"1,000"
428160,1,20230614,20230801,20230719,10,Z941H0001114-LCU A400M,"1,000",54490557,80391088,20230814,10,428160,"1,000"
428195,1,20230615,20230727,20230815,80,Z260H0002110-LED SEATROW INDICATOR,"4,000",87733980,80390739,20230815,10,428195,"4,000"
428195,1,20230615,20230727,20230824,20,Z053H00A9050-CIDS CAM,"1,000",53999984,80391256,0,10,428195,"1,000"
428256,1,20230616,20230727,20230727,20,595D156X9050R2T-CAPACITOR,"20,000",84931969,80390873,20230815,20,428256,"20,000"
428256,1,20230616,20230727,20230727,10,Z030H1000012-DEU-CASING,"6,000",84331104,80390873,20230815,10,428256,"6,000"
428299,1,20230616,20230811,20230802,10,Z365H0000321-SENSOR SWITCH,"1,000",51759407,80391054,20230815,10,428299,"1,000"
428322,1,20230616,20230710,20230816,10,Z120H1105008-COVER,"3,000",77978135,80391125,20230815,10,428322,"3,000"
428372,1,20230619,20230818,20230818,10,Z145H0653120-MP-FAP,"1,000",53502948,80391479,0,10,428372,"1,000"
